customer_id,age,tenure_months,monthly_spend,support_tickets_90d,email_engagement,prior_discount_user,region,segment,region_north,region_south,region_west,segment_smallbiz,segment_enterprise,treatment,outcome,true_uplift_logit,p_if_treated,p_if_control,pred_uplift
11917,44,24,177.75,5,0.5576,0,south,consumer,0,1,0,0,0,0,0,0.83,0.4761761226594993,0.3012366918564012,0.17493943080309815
3318,42,18,108.67,2,0.3502,0,west,smallbiz,0,0,1,1,0,0,0,0.75,0.44773707436548704,0.27290841614954847,0.17482865821593857
8153,45,30,107.94,1,0.702,0,south,consumer,0,1,0,0,0,0,1,0.65,0.5953230582155674,0.42064688626025887,0.17467617195530855
5302,75,39,150.37,3,0.7394,0,east,consumer,0,0,0,0,0,1,1,0.83,0.6738473695148919,0.49925279865917505,0.17459457085571684
675,55,68,80.61,0,0.5812,0,east,consumer,0,0,0,0,0,1,1,0.65,0.6029903890658143,0.4286841481048942,0.17430624096092007
10528,69,35,60.29,0,0.5515,0,north,smallbiz,1,0,0,1,0,1,1,0.87,0.6511275615180481,0.47708809998794827,0.1740394615300998
5256,39,109,52.99,3,0.6775,0,north,consumer,1,0,0,0,0,0,0,0.53,0.5266124922384644,0.35329850809092034,0.17331398414754406
6584,60,104,114.19,2,0.64,1,south,consumer,0,1,0,0,0,1,1,0.83,0.692130265215541,0.5188166453133567,0.1733136199021843
6495,36,114,77.56,1,0.678,1,east,smallbiz,0,0,0,1,0,1,0,0.87,0.6645664439654775,0.49138992387211733,0.17317652009336015
2017,43,31,92.52,2,0.2981,1,south,smallbiz,0,1,0,1,0,1,1,0.7,0.49461882107213645,0.32153785610017377,0.17308096497196268
7461,50,85,57.63,3,0.7566,0,south,consumer,0,1,0,0,0,1,0,0.53,0.5679074202940199,0.39496832515436014,0.17293909513965972
2823,27,36,88.93,0,0.6424,0,west,consumer,0,0,1,0,0,0,0,0.65,0.5846185694808587,0.41176238236604,0.17285618711481865
6262,44,12,95.59,3,0.4527,0,west,consumer,0,0,1,0,0,1,1,1.18,0.4036440713870433,0.2308425864976382,0.17280148488940508
10819,48,10,237.14,3,0.099,1,west,smallbiz,0,0,1,1,0,0,0,0.87,0.5052536236429531,0.3324588246987496,0.17279479894420352
7647,51,84,101.77,1,0.5559,1,south,smallbiz,0,1,0,1,0,0,1,0.87,0.7134300485397729,0.5406700440259564,0.17276000451381646
7566,72,80,38.16,3,0.4855,1,east,consumer,0,0,0,0,0,0,1,0.83,0.6441947897446507,0.4715412923291042,0.17265349741554653
6933,24,120,77.03,2,0.5889,1,east,consumer,0,0,0,0,0,0,0,0.83,0.5602708475040394,0.38776421615528,0.17250663134875943
574,23,61,84.19,2,0.6437,0,east,consumer,0,0,0,0,0,1,0,0.83,0.557344735151276,0.3848748146330412,0.17246992051823484
6568,26,22,168.7,1,0.7611,0,south,smallbiz,0,1,0,1,0,1,1,1.22,0.6096717642584849,0.43731497636319516,0.17235678789528974
9227,60,14,79.59,2,0.4529,0,south,consumer,0,1,0,0,0,1,0,1.18,0.43475327233152966,0.26239733840313445,0.1723559339283952
11218,44,12,77.77,0,0.1038,1,west,consumer,0,0,1,0,0,0,1,0.65,0.4308772772248266,0.2585418657335429,0.17233541149128373
9664,37,6,133.97,1,0.2554,1,north,consumer,1,0,0,0,0,0,0,0.65,0.44987735619880415,0.27754435722745235,0.1723329989713518
3187,63,3,123.63,1,0.4538,0,north,consumer,1,0,0,0,0,1,1,1.0,0.5108942095607723,0.33888219739196246,0.1720120121688098
6711,37,21,63.1,1,0.467,0,south,consumer,0,1,0,0,0,0,0,1.0,0.43618327363038817,0.2644575395080892,0.17172573412229897
6949,41,110,95.81,1,0.9162,1,east,consumer,0,0,0,0,0,1,1,0.65,0.6770738078822363,0.5054405087556464,0.17163329912658987
997,49,23,64.31,0,0.3568,1,north,consumer,1,0,0,0,0,1,1,0.65,0.4543080006853347,0.2826895332678748,0.1716184674174599
10033,68,82,169.76,2,0.7067,1,west,consumer,0,0,1,0,0,1,1,0.83,0.8067375759892781,0.6351561985377775,0.1715813774515006
7989,21,47,105.9,0,0.4682,1,north,smallbiz,1,0,0,1,0,0,0,1.17,0.6522813361969563,0.48077284106402374,0.17150849513293254
10928,61,35,105.27,1,0.6644,0,south,smallbiz,0,1,0,1,0,1,1,0.87,0.6490771858043322,0.4777023886994549,0.17137479710487724
7952,32,14,71.13,3,0.3785,0,north,smallbiz,1,0,0,1,0,1,0,0.75,0.35185700249755425,0.18060091485721552,0.17125608764033873
11609,54,67,107.83,2,0.732,0,south,enterprise,0,1,0,0,1,0,0,0.83,0.6340107368916705,0.4627811715927992,0.17122956529887134
6819,60,108,63.56,3,0.7458,0,north,consumer,1,0,0,0,0,0,0,0.53,0.5923595025392937,0.42174447760132655,0.17061502493796715
3295,31,42,134.22,2,0.5512,0,north,consumer,1,0,0,0,0,0,1,0.83,0.5874686834454899,0.4169647025331691,0.17050398091232077
9156,25,51,84.57,2,0.7226,0,north,consumer,1,0,0,0,0,1,0,0.83,0.56196815776215,0.3914992884238023,0.1704688693383477
9327,29,27,175.12,0,0.39,1,north,consumer,1,0,0,0,0,0,0,0.3,0.543112139104237,0.3727703024118933,0.17034183669234365
6453,74,109,77.9,2,0.6665,1,west,smallbiz,0,0,1,1,0,0,1,1.05,0.7496858604052199,0.5794409540138346,0.17024490639138534
4299,22,108,73.39,1,0.6079,1,north,smallbiz,1,0,0,1,0,0,0,0.87,0.6164414088669496,0.44620990087846735,0.1702315079884823
4002,67,68,213.9,2,0.4856,1,south,smallbiz,0,1,0,1,0,1,1,1.17,0.7815572666931736,0.6114810531860602,0.17007621350711344
5752,32,37,145.12,2,0.5021,0,east,consumer,0,0,0,0,0,1,0,0.83,0.5583685112310903,0.3883028594867825,0.17006565174430782
9774,26,63,102.8,2,0.7133,1,north,consumer,1,0,0,0,0,0,0,1.13,0.6498840383750532,0.48016372751940434,0.16972031085564881
4734,35,15,132.62,2,0.3028,1,west,consumer,0,0,1,0,0,0,0,0.83,0.44277531324740466,0.2733716713237725,0.16940364192363216
5062,55,78,75.56,1,0.555,0,east,enterprise,0,0,0,0,1,1,1,0.35,0.5982615674632821,0.4290027924485427,0.16925877501473935
4405,35,102,125.98,2,0.5376,1,south,consumer,0,1,0,0,0,1,1,0.83,0.6379338228956911,0.46877637702917574,0.16915744586651538
3580,25,29,121.7,3,0.3158,0,south,smallbiz,0,1,0,1,0,0,0,0.4,0.39608765674195723,0.22722636187800854,0.16886129486394869
2383,71,58,119.29,2,0.5421,1,south,enterprise,0,1,0,0,1,0,1,1.13,0.7525790521897366,0.5837277954991172,0.1688512566906194
6962,45,116,225.97,4,0.6188,0,west,consumer,0,0,1,0,0,1,1,0.35,0.5650651840515306,0.39621764532138465,0.16884753873014596
8198,58,17,112.82,1,0.3096,1,south,consumer,0,1,0,0,0,0,0,0.65,0.5185155460584322,0.3498204974609825,0.16869504859744971
1354,71,53,175.41,0,0.7212,1,south,enterprise,0,1,0,0,1,0,1,0.95,0.801189765095675,0.6325238777018488,0.16866588739382615
7215,34,19,114.94,2,0.3773,0,north,consumer,1,0,0,0,0,1,0,0.53,0.3828824679183381,0.21427251833461156,0.16860994958372652
6189,28,11,131.98,0,0.3741,1,west,consumer,0,0,1,0,0,1,0,0.65,0.490894097128203,0.32235906669330966,0.16853503043489332
1840,51,72,149.53,3,0.1149,1,north,consumer,1,0,0,0,0,0,0,0.48,0.49111831518267074,0.32259394820634224,0.1685243669763285
393,41,57,115.84,3,0.653,0,south,smallbiz,0,1,0,1,0,1,1,1.05,0.5918294906124469,0.4237512677764671,0.16807822283597984
1804,35,64,105.93,2,0.6199,0,west,consumer,0,0,1,0,0,0,0,0.83,0.6008797249194466,0.43281460535960853,0.1680651195598381
10669,43,20,108.89,4,0.2086,0,north,consumer,1,0,0,0,0,1,0,0.53,0.32986569599845017,0.1618146686813553,0.16805102731709487
9833,41,99,177.64,3,0.7021,0,north,consumer,1,0,0,0,0,1,0,0.53,0.6154456324272551,0.44748256017823723,0.1679630722490179
4509,35,9,96.92,1,0.4712,0,east,consumer,0,0,0,0,0,1,0,1.0,0.4572670266378234,0.2895837830983547,0.16768324353946873
10583,55,34,95.91,0,0.687,0,east,smallbiz,0,0,0,1,0,1,1,0.87,0.642025797643973,0.47461396566365704,0.167411831980316
5477,35,5,103.73,1,0.1367,1,north,consumer,1,0,0,0,0,1,1,0.65,0.41793351999947936,0.2505836864275727,0.16734983357190664
11088,53,102,109.49,1,0.5915,1,east,enterprise,0,0,0,0,1,1,1,0.65,0.6901341039768638,0.5231027771378363,0.16703132683902755
2619,57,21,107.19,2,0.2132,0,east,smallbiz,0,0,0,1,0,0,0,0.75,0.41585395044988455,0.24894932715304618,0.16690462329683836
11098,57,34,92.73,0,0.5213,0,east,consumer,0,0,0,0,0,0,0,0.65,0.592680800062739,0.42579693939837826,0.16688386066436078
2896,50,45,102.56,4,0.0635,1,north,smallbiz,1,0,0,1,0,0,0,0.7,0.439331501699866,0.2726082243575418,0.16672327734232423
3396,64,100,56.59,3,0.5133,0,south,consumer,0,1,0,0,0,0,0,0.53,0.5318709049472772,0.36536885818567444,0.16650204676160274
5358,62,94,100.51,3,0.6942,0,east,consumer,0,0,0,0,0,0,0,0.53,0.5968088533331571,0.43035947021787563,0.1664493831152815
4005,65,115,123.7,2,0.7401,1,south,consumer,0,1,0,0,0,0,0,0.83,0.7275105169155893,0.5613692107989349,0.16614130611665445
6375,29,94,107.98,2,0.5256,1,east,enterprise,0,0,0,0,1,0,0,0.83,0.6420223711357225,0.4759748838261329,0.16604748730958957
1625,51,10,70.18,0,0.2917,1,north,consumer,1,0,0,0,0,0,0,0.65,0.4518244957864717,0.2858852505944051,0.1659392451920666
4657,28,79,116.09,3,0.4936,0,west,enterprise,0,0,1,0,1,1,0,0.53,0.544673719909952,0.37873952958578533,0.16593419032416662
6263,33,6,165.69,2,0.4604,0,east,smallbiz,0,0,0,1,0,1,0,1.4,0.48434890688294435,0.31843424730129166,0.1659146595816527
3917,24,51,119.69,2,0.4907,1,south,consumer,0,1,0,0,0,1,0,1.13,0.608783571997916,0.44290193964729135,0.16588163235062464
10151,54,51,129.65,3,0.3462,1,north,smallbiz,1,0,0,1,0,0,1,0.7,0.5742358086512852,0.40838742330508276,0.16584838534620244
7046,27,4,85.84,4,0.2232,1,north,consumer,1,0,0,0,0,0,0,0.83,0.3335128939391036,0.1676788702880339,0.1658340236510697
3826,70,50,74.39,2,0.7692,1,north,consumer,1,0,0,0,0,0,1,1.13,0.713547110148427,0.5477174645153667,0.16582964563306024
328,23,69,88.7,3,0.5733,0,north,consumer,1,0,0,0,0,1,0,0.83,0.5081136637138314,0.3422917088152404,0.16582195489859097
3758,51,117,228.65,4,0.7356,0,south,consumer,0,1,0,0,0,1,0,0.35,0.5750506049976019,0.4092630288437909,0.16578757615381096
8705,59,32,167.18,0,0.6608,0,east,consumer,0,0,0,0,0,0,1,0.65,0.6759544568335777,0.5101936746998862,0.1657607821336915
10416,72,78,66.66,2,0.8535,1,west,consumer,0,0,1,0,0,0,1,0.83,0.7168763890134718,0.5512707213647513,0.16560566764872053
7457,51,43,119.58,3,0.3611,1,north,consumer,1,0,0,0,0,0,0,0.48,0.531285245066998,0.36587545295438445,0.16540979211261359
5583,60,29,137.11,0,0.2568,1,north,smallbiz,1,0,0,1,0,0,1,0.52,0.5968821200218325,0.431508382514693,0.16537373750713952
6354,68,59,115.39,1,0.5782,1,west,consumer,0,0,1,0,0,0,0,0.95,0.7337314144486167,0.5684997207439633,0.1652316937046534
10127,44,67,166.72,4,0.3031,1,west,smallbiz,0,0,1,1,0,1,1,0.7,0.503708411229556,0.338504699164131,0.165203712065425
3498,47,35,74.8,3,0.1065,1,east,consumer,0,0,0,0,0,1,1,0.48,0.3767760716769352,0.21165359819264948,0.16512247348428574
5153,35,82,110.96,2,0.7246,1,east,enterprise,0,0,0,0,1,1,0,0.83,0.6821807936170506,0.517092869319107,0.1650879242979436
3967,64,48,139.02,2,0.5905,0,north,smallbiz,1,0,0,1,0,0,0,1.05,0.6826456178203644,0.5176291862084087,0.16501643161195567
7714,65,80,159.02,2,0.4739,1,north,smallbiz,1,0,0,1,0,0,1,1.05,0.7492590402261373,0.5843274352761256,0.1649316049500117
5159,28,2,177.39,0,0.3434,0,north,smallbiz,1,0,0,1,0,1,1,0.57,0.48864088478429335,0.32371535087459685,0.1649255339096965
3916,25,31,83.57,1,0.5478,0,south,smallbiz,0,1,0,1,0,0,0,0.87,0.5050550531683778,0.3401479737684278,0.16490707939995003
2216,42,69,156.78,3,0.0518,1,north,consumer,1,0,0,0,0,0,1,0.48,0.4731381253138914,0.30843057476645747,0.1647075505474339
9545,56,23,138.86,3,0.2474,0,east,consumer,0,0,0,0,0,0,0,0.53,0.40156740100242205,0.23700227785341235,0.1645651231490097
6004,53,30,111.6,1,0.3481,1,west,consumer,0,0,1,0,0,0,0,0.3,0.5437201943528831,0.37916771826458784,0.16455247608829526
10920,24,1,143.11,1,0.3659,0,west,smallbiz,0,0,1,1,0,1,0,0.57,0.47581276038068715,0.3113063084219268,0.16450645195876035
6935,42,100,67.62,2,0.6499,0,west,consumer,0,0,1,0,0,1,1,0.53,0.576367031561482,0.4118835111415953,0.16448352041988662
4274,38,67,99.79,2,0.7347,0,north,enterprise,1,0,0,0,1,0,1,0.83,0.6409291360167569,0.47660409670180653,0.1643250393149504
4953,64,62,130.88,0,0.6953,0,north,consumer,1,0,0,0,0,0,1,0.65,0.7006582029062431,0.5364604488335732,0.1641977540726699
1448,73,16,130.95,1,0.3093,1,west,smallbiz,0,0,1,1,0,0,0,0.87,0.5840720577088006,0.4199700616828064,0.16410199602599418
2315,33,104,118.16,0,0.5145,1,west,smallbiz,0,0,1,1,0,1,1,0.87,0.6780225350879554,0.5139357126868828,0.16408682240107264
10498,26,31,120.56,4,0.1823,1,north,consumer,1,0,0,0,0,0,0,0.48,0.38575557097388113,0.22175751403521968,0.16399805693866146
6426,64,17,110.41,0,0.1252,1,east,consumer,0,0,0,0,0,0,0,0.65,0.489396501435685,0.3255072706181222,0.16388923081756285
4891,67,94,164.99,2,0.5336,1,south,smallbiz,0,1,0,1,0,1,1,1.05,0.7684306678561472,0.6046833345501116,0.16374733330603564
2029,49,90,138.82,5,0.4381,1,east,consumer,0,0,0,0,0,0,0,0.18,0.4625499776332617,0.2990120752728753,0.1635379023603864
5988,51,44,125.74,3,0.2778,1,west,consumer,0,0,1,0,0,1,0,0.48,0.4983356531212106,0.3349185779804937,0.1634170751407169
8918,23,48,110.04,4,0.4416,1,east,smallbiz,0,0,0,1,0,1,0,0.7,0.4758004490210491,0.3124609601201571,0.163339488900892
4374,66,45,128.78,3,0.493,0,west,smallbiz,0,0,1,1,0,1,1,1.05,0.6143745877861897,0.4510999447442927,0.16327464304189698
8932,29,104,140.83,3,0.6077,0,north,consumer,1,0,0,0,0,1,0,0.53,0.5608515239539517,0.39767253626547594,0.16317898768847572
1871,23,6,128.11,0,0.4795,0,east,consumer,0,0,0,0,0,0,0,1.0,0.48330559357318154,0.3202859510842629,0.16301964248891865
10564,37,73,67.32,0,0.6493,0,north,consumer,1,0,0,0,0,1,1,0.35,0.5995875765118147,0.43657197762764316,0.16301559888417155
3931,59,18,108.3,4,0.0639,0,north,consumer,1,0,0,0,0,1,1,0.53,0.3351811006486267,0.1722090994095471,0.16297200123907962
9906,34,44,177.69,2,0.6282,0,north,enterprise,1,0,0,0,1,1,1,0.83,0.6440168770405912,0.4812525787926688,0.16276429824792238
6893,22,18,155.37,0,0.0263,1,east,smallbiz,0,0,0,1,0,0,0,0.87,0.49920521936183077,0.33654322121079855,0.16266199815103222
7548,65,66,126.4,2,0.7451,0,east,consumer,0,0,0,0,0,0,0,0.83,0.6824576395886677,0.5199713166519806,0.16248632293668708
8512,24,37,103.7,1,0.4858,1,west,consumer,0,0,1,0,0,0,1,0.95,0.5886389925373785,0.42615604475113483,0.16248294778624367
803,49,38,141.54,0,0.3945,1,north,enterprise,1,0,0,0,1,0,0,0.3,0.607170676824434,0.44477565915900263,0.1623950176654314
2199,52,94,93.63,1,0.5664,1,west,consumer,0,0,1,0,0,1,0,0.65,0.6710213116697158,0.5087809533963308,0.162240358273385
8760,22,2,129.47,0,0.1782,1,north,consumer,1,0,0,0,0,1,0,0.65,0.4601584146263758,0.2979879567073798,0.16217045791899598
6729,27,4,107.76,2,0.1472,1,south,consumer,0,1,0,0,0,0,0,0.83,0.393072229908336,0.23092463791077242,0.1621475919975636
10905,49,94,165.13,1,0.5503,1,south,consumer,0,1,0,0,0,1,1,0.65,0.7150311304668652,0.5529847211279643,0.1620464093389009
8738,29,60,91.95,3,0.7134,0,north,smallbiz,1,0,0,1,0,0,1,1.05,0.6028559884970741,0.4409178383036814,0.1619381501933927
7349,71,9,130.93,2,0.3358,1,north,enterprise,1,0,0,0,1,0,0,0.83,0.5619706984497155,0.4001446380278608,0.16182606042185466
6069,29,38,111.59,0,0.5759,0,north,enterprise,1,0,0,0,1,1,1,0.65,0.586714362718815,0.4251074903428087,0.16160687237600635
9405,62,34,125.11,1,0.4887,0,west,consumer,0,0,1,0,0,1,0,0.65,0.5935970983201618,0.43211784269316683,0.161479255626995
8071,24,65,302.2,3,0.6646,0,west,enterprise,0,0,1,0,1,0,1,0.65,0.6049489888453311,0.4437815192154243,0.1611674696299068
9028,27,49,75.66,2,0.2981,1,north,smallbiz,1,0,0,1,0,1,1,0.7,0.47204027636757284,0.3109101365142402,0.16113013985333263
8162,41,62,91.12,0,0.7273,0,north,consumer,1,0,0,0,0,0,0,0.65,0.6539978695010492,0.4929602673661023,0.1610376021349469
2554,31,48,62.14,1,0.4884,0,south,enterprise,0,1,0,0,1,0,0,0.65,0.49302978682328547,0.3322704656401287,0.16075932118315678
6514,26,65,237.42,4,0.5436,0,south,enterprise,0,1,0,0,1,1,0,0.65,0.5167206767204471,0.3560491101968133,0.1606715665236338
10980,62,89,70.25,2,0.7671,0,west,consumer,0,0,1,0,0,0,1,0.53,0.6348715211391409,0.474226007950453,0.16064551318868792
3692,55,34,174.28,3,0.5463,0,east,consumer,0,0,0,0,0,1,0,0.83,0.5494596338521535,0.38881708221383976,0.1606425516383137
8764,38,74,166.93,4,0.4493,1,south,enterprise,0,1,0,0,1,1,0,0.18,0.5224665528228862,0.36223694140468266,0.16022961141820358
2353,60,44,147.12,0,0.599,0,north,smallbiz,1,0,0,1,0,0,0,0.87,0.6921824499501256,0.5320028833471465,0.16017956660297905
2177,26,14,92.06,1,0.4967,0,east,consumer,0,0,0,0,0,1,1,1.0,0.4587398388158629,0.2986576621191934,0.16008217669666946
143,36,10,121.43,1,0.3136,0,north,consumer,1,0,0,0,0,1,1,0.35,0.3832385151174726,0.22317924019686372,0.16005927492060887
10619,73,22,161.38,3,0.4295,1,north,smallbiz,1,0,0,1,0,1,0,1.05,0.5871610871343588,0.42731888932476686,0.1598421978095919
5341,37,11,68.27,5,0.1917,1,west,consumer,0,0,1,0,0,1,1,0.83,0.33236729075594945,0.17265157332190026,0.1597157174340492
1211,55,10,140.29,2,0.3106,0,south,smallbiz,0,1,0,1,0,1,1,0.75,0.44930254067971104,0.28980140365583584,0.1595011370238752
1762,43,8,91.83,4,0.1846,0,east,smallbiz,0,0,0,1,0,0,1,0.75,0.3067331363709349,0.14736542359410337,0.15936771277683154
11798,50,46,80.5,2,0.4606,0,north,consumer,1,0,0,0,0,1,0,0.83,0.5069968942253393,0.34768098855353785,0.15931590567180148
879,51,30,111.8,5,0.2792,0,east,smallbiz,0,0,0,1,0,0,0,0.4,0.3693745528279415,0.21012669782642823,0.15924785500151328
253,31,62,89.39,1,0.5859,0,east,enterprise,0,0,0,0,1,0,0,0.65,0.5935955337802984,0.4344011863695881,0.1591943474107103
4204,28,22,106.72,1,0.1714,1,east,enterprise,0,0,0,0,1,0,1,0.65,0.43201138576473236,0.27295384182342614,0.15905754394130622
10320,37,32,44.02,1,0.2536,1,north,smallbiz,1,0,0,1,0,0,0,0.52,0.43393291747898444,0.2750290229558893,0.1589038945230951
4853,26,64,142.15,2,0.5166,0,east,consumer,0,0,0,0,0,0,0,0.83,0.5820630350141212,0.4231861929285248,0.15887684208559638
5213,46,116,210.43,0,0.5801,1,east,consumer,0,0,0,0,0,1,0,0.47,0.709900157652179,0.5510814135474895,0.15881874410468944
3243,70,39,62.02,2,0.5028,0,east,consumer,0,0,0,0,0,1,0,0.83,0.61067342630705,0.45186206666680706,0.15881135964024296
7882,25,109,82.98,1,0.6648,1,east,enterprise,0,0,0,0,1,0,1,0.65,0.6062217131452318,0.4474622662661283,0.15875944687910348
6993,33,94,82.19,0,0.5442,0,south,consumer,0,1,0,0,0,1,0,0.35,0.5339043912464599,0.37524396388398495,0.158660427362475
10515,40,105,121.32,2,0.8246,0,north,consumer,1,0,0,0,0,0,1,0.53,0.6409475201489431,0.48258201333328593,0.15836550681565714
11455,75,120,60.18,3,0.5189,1,east,consumer,0,0,0,0,0,0,0,0.83,0.6327769644998045,0.4745941806305125,0.15818278386929197
9178,56,17,123.78,2,0.3857,0,east,smallbiz,0,0,0,1,0,0,0,0.75,0.4210627131502085,0.26316958121515077,0.15789313193505772
9543,35,54,204.48,2,0.8055,0,east,enterprise,0,0,0,0,1,0,1,0.65,0.6621972221456279,0.5043335572467995,0.15786366489882842
6364,35,12,105.92,2,0.0969,0,south,smallbiz,0,1,0,1,0,1,0,0.75,0.3561036723735804,0.1982638429594976,0.15783982941408284
9780,75,8,104.64,1,0.3645,1,north,consumer,1,0,0,0,0,1,1,0.65,0.5417825175273641,0.3840635331021917,0.15771898442517235
11328,28,47,160.77,0,0.6107,0,west,consumer,0,0,1,0,0,1,0,0.65,0.6294525065817566,0.4717628692516456,0.15768963733011093
3969,53,73,85.33,3,0.2915,1,north,smallbiz,1,0,0,1,0,1,0,0.4,0.49923803565888286,0.34160224231350167,0.1576357933453812
734,63,52,227.22,2,0.8423,0,west,consumer,0,0,1,0,0,1,1,0.65,0.7142638247442953,0.5566553438663773,0.157608480877918
8164,36,28,112.72,4,0.3879,0,north,consumer,1,0,0,0,0,1,1,0.18,0.3576215824587604,0.20025210070734797,0.15736948175141244
444,47,26,305.2,3,0.5087,0,west,smallbiz,0,0,1,1,0,1,1,0.87,0.5605988868855876,0.40350991341175485,0.15708897347383272
5954,56,4,109.55,2,0.3916,0,west,smallbiz,0,0,1,1,0,1,1,0.75,0.44702599253535624,0.29002478438438495,0.1570012081509713
11554,59,1,105.69,1,0.2693,1,west,enterprise,0,0,1,0,1,1,0,0.65,0.5307822745747717,0.37383949205974293,0.15694278251502874
6593,41,92,95.07,3,0.5535,0,east,enterprise,0,0,0,0,1,0,0,0.53,0.5609641351189649,0.40402643312650366,0.15693770199246126
11229,45,10,112.58,2,0.1085,0,west,smallbiz,0,0,1,1,0,0,1,0.75,0.3677549028852274,0.21109178018617245,0.15666312269905494
6374,60,90,109.63,3,0.6197,0,east,consumer,0,0,0,0,0,1,1,0.53,0.5755263344022528,0.4190132216535918,0.15651311274866098
2991,46,81,171.35,4,0.5064,0,south,smallbiz,0,1,0,1,0,0,1,0.75,0.5387752835886586,0.3822934507671613,0.15648183282149725
6555,43,22,81.53,1,0.1143,1,south,smallbiz,0,1,0,1,0,1,1,0.87,0.4210905998623144,0.26466230559283316,0.15642829426948124
3660,48,23,183.16,1,0.5746,0,west,consumer,0,0,1,0,0,1,1,0.82,0.5608333145589689,0.4044105910380734,0.15642272352089548
7468,52,22,123.75,4,0.0866,0,south,consumer,0,1,0,0,0,0,0,0.53,0.3052147427753308,0.14880994055903932,0.15640480221629147
5468,39,58,122.02,4,0.4484,0,north,smallbiz,1,0,0,1,0,1,1,0.4,0.46248708422980617,0.3062002108569282,0.15628687337287794
11467,63,68,92.88,1,0.4613,1,south,consumer,0,1,0,0,0,0,0,0.95,0.6488087427754382,0.49255791043190994,0.15625083234352827
8124,59,59,147.67,1,0.8338,0,north,smallbiz,1,0,0,1,0,1,1,0.87,0.7278614618275444,0.5716538409896837,0.15620762083786066
7957,58,8,249.21,0,0.5397,0,west,smallbiz,0,0,1,1,0,1,0,1.04,0.6332854581540039,0.4771465818956232,0.15613887625838074
1150,67,52,167.63,3,0.7017,0,west,consumer,0,0,1,0,0,1,1,0.83,0.678240836025991,0.522119275866431,0.1561215601595599
1186,37,53,129.26,1,0.7463,0,north,enterprise,1,0,0,0,1,0,0,0.65,0.6608063848024189,0.5047162637724907,0.15609012102992825
777,44,111,72.47,0,0.582,0,east,consumer,0,0,0,0,0,1,1,0.35,0.5765663633944048,0.42063097474267597,0.15593538865172885
5070,73,89,166.5,2,0.4974,1,west,smallbiz,0,0,1,1,0,1,1,1.05,0.7870419421755313,0.6311130723920941,0.15592886978343712
7527,38,112,99.78,2,0.5214,1,north,consumer,1,0,0,0,0,1,1,0.83,0.6088108350059998,0.45305834826332536,0.1557524867426744
3447,38,68,173.47,2,0.472,1,east,smallbiz,0,0,0,1,0,0,0,1.35,0.6832849604835399,0.5275380386716715,0.15574692181186844
4580,37,30,152.66,3,0.2855,0,east,smallbiz,0,0,0,1,0,1,0,0.4,0.4039941445747751,0.24871216093103685,0.15528198364373827
8652,51,1,74.92,7,0.1002,0,north,consumer,1,0,0,0,0,1,0,0.53,0.2814388460733313,0.12625765588233,0.1551811901910013
5533,48,14,67.89,1,0.4412,0,east,enterprise,0,0,0,0,1,0,0,0.35,0.40937822255276324,0.25420454185928826,0.15517368069347498
5656,33,115,113.25,1,0.784,1,north,smallbiz,1,0,0,1,0,0,1,0.87,0.6990088779092819,0.5438374308367313,0.1551714470725506
10481,36,14,125.77,3,0.3199,0,east,consumer,0,0,0,0,0,1,0,0.53,0.3276882592964762,0.17263817265710907,0.15505008663936715
4412,53,45,109.88,1,0.5018,0,east,consumer,0,0,0,0,0,1,0,0.65,0.5808739661594556,0.4258735194766381,0.15500044668281754
