id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,complain,z_costcontact,z_revenue,response,customer_id,prior_accepts,accepted_any_prior,response_last_campaign,campaign_touch_total,children,total_spend,high_recency,web_loyal,store_loyal,deal_engaged,web_heavy,catalog_engaged,revenue_band,education_phd,education_master,education_graduation,married,single,treatment,outcome,true_uplift_logit,p_if_treated,p_if_control,pred_uplift
5692,1989,Basic,Married,25443.0,1,0,2012-12-22,82,1,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,5692,0,False,0,1,1,32,0,0,0,0,1,0,11,0,0,0,1,0,0,0,0.0499999999999999,0.22851185871685467,0.1661138093726077,0.062398049344246975
11007,1968,PhD,Married,29187.0,1,0,2013-05-09,43,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,11007,0,False,0,1,1,34,0,0,0,0,1,0,11,1,0,0,1,0,0,0,0.0499999999999999,0.23150129773790273,0.1693323570002333,0.06216894073766943
8212,1971,Master,Married,39791.0,0,1,2013-03-28,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,3,11,0,8212,0,False,0,1,1,174,0,0,0,0,0,0,11,0,1,0,1,0,0,0,0.4599999999999999,0.3000069877691493,0.23788178208812938,0.062125205681019924
2939,1970,Master,Together,79419.0,0,0,2014-06-22,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,3,11,0,2939,0,False,0,1,0,1631,0,0,0,0,0,1,11,0,1,0,1,0,1,1,0.3,0.6025996966233499,0.5406233166955726,0.06197637992777727
10364,1959,Graduation,Divorced,23295.0,0,0,2013-07-13,72,0,0,1,2,12,5,1,1,0,2,8,0,0,0,0,0,0,3,11,0,10364,0,False,0,1,0,20,0,0,0,0,1,0,11,0,0,1,0,1,1,0,0.27,0.21831084040480284,0.15634219841985916,0.06196864198494367
9081,1988,Graduation,Single,20518.0,1,0,2014-05-18,58,4,1,6,4,1,9,1,1,1,2,5,0,0,0,0,0,0,3,11,0,9081,0,False,0,1,1,25,0,0,0,0,0,0,11,0,0,1,0,1,0,0,0.52,0.2303307661000576,0.16837959449120563,0.06195117160885197
2861,1983,Graduation,Single,24072.0,1,0,2013-04-16,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,3,11,0,2861,0,False,0,1,1,23,0,0,0,0,1,0,11,0,0,1,0,1,0,0,0.27,0.21803521928497374,0.15618282870212896,0.06185239058284478
9360,1982,Graduation,Married,37040.0,0,0,2012-08-08,41,86,2,73,69,38,48,1,4,2,5,8,0,0,0,0,0,0,3,11,0,9360,0,False,0,1,0,316,0,0,1,0,1,0,11,0,0,1,1,0,0,1,0.27,0.37670497432324057,0.3150613743220664,0.06164360000117419
2254,1983,Graduation,Married,69520.0,0,0,2013-07-07,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,3,11,0,2254,0,False,0,1,0,1455,0,1,1,0,0,1,11,0,0,1,1,0,1,1,0.36,0.6095497070052854,0.5488180929567213,0.060731614048564087
8162,1956,Master,Together,14661.0,0,0,2013-01-01,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,8162,0,False,0,1,0,26,0,0,0,0,0,0,11,0,1,0,1,0,1,0,0.4599999999999999,0.23854331844769766,0.17964751614227403,0.05889580230542363
5423,1983,Graduation,Together,28359.0,1,0,2013-10-27,35,6,0,5,2,1,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,5423,0,False,0,1,1,16,0,0,0,0,0,0,11,0,0,1,1,0,0,0,0.52,0.240127155107633,0.18149842658717033,0.058628728520462664
7106,1943,PhD,Married,75865.0,0,0,2014-03-31,73,483,0,591,156,0,12,1,3,5,10,1,0,0,0,0,0,0,3,11,0,7106,0,False,0,1,0,1242,0,0,1,0,0,1,11,1,0,0,1,0,0,0,0.14,0.5955953349455237,0.5377635133023992,0.057831821643124504
10702,1984,Graduation,Single,52413.0,1,0,2012-11-03,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,3,11,0,10702,0,False,0,1,1,450,0,1,1,0,0,0,11,0,0,1,0,1,1,0,0.22,0.39727732966424073,0.34058263235357394,0.056694697310666786
5513,1966,Graduation,Together,37758.0,1,1,2012-10-04,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,5513,0,False,0,1,2,40,0,0,0,0,1,0,11,0,0,1,1,0,1,0,0.09,0.2281285746189298,0.17152418407086673,0.05660439054806307
3426,1975,Graduation,Divorced,70300.0,1,0,2013-07-15,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,3,11,0,3426,0,False,0,1,1,1596,0,1,1,1,1,1,11,0,0,1,0,1,0,1,0.39,0.5944457976264687,0.5379896304391193,0.05645616718734936
6918,1989,Graduation,Married,28691.0,1,0,2013-07-04,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,6918,0,False,0,1,1,34,0,0,0,0,1,0,11,0,0,1,1,0,1,0,0.27,0.21636823011351297,0.16031940596930563,0.05604882414420734
3665,1977,2n Cycle,Together,25315.0,1,0,2013-11-07,46,1,9,8,11,3,22,3,3,0,3,8,0,0,0,0,0,0,3,11,0,3665,0,False,0,1,1,54,0,0,0,1,1,0,11,0,0,0,1,0,1,0,0.33,0.27157682548425655,0.21631738290579486,0.05525944257846169
7899,1952,PhD,Married,77610.0,0,1,2012-10-29,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,3,11,0,7899,0,False,0,1,1,1680,0,0,0,0,0,1,11,1,0,0,1,0,1,0,0.14,0.5651902294699062,0.5105800309990418,0.054610198470864346
3745,1988,2n Cycle,Married,23331.0,1,0,2012-09-04,92,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,3,11,0,3745,0,False,0,1,1,103,0,0,0,0,1,0,11,0,0,0,1,0,1,0,0.0499999999999999,0.2638469575876857,0.20951888956288778,0.05432806802479795
11181,1949,PhD,Married,156924.0,0,0,2013-08-29,85,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,11,0,11181,0,False,0,1,0,8,0,0,0,0,0,0,11,1,0,0,1,0,1,1,0.0,0.3829025584279995,0.3286405495966785,0.054262008831320985
1176,1973,Graduation,Married,26228.0,1,0,2013-09-22,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,3,11,0,1176,0,False,0,1,1,25,0,0,0,0,1,0,11,0,0,1,1,0,0,0,0.27,0.2137352215504815,0.1607086051129959,0.0530266164374856
6211,1976,PhD,Together,37395.0,1,0,2014-05-02,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,3,11,0,6211,0,False,0,1,1,39,0,0,0,0,0,0,11,1,0,0,1,0,0,0,0.3,0.24671032187599773,0.19389991601322742,0.052810405862770304
5123,1951,Master,Married,27450.0,0,0,2013-04-15,57,37,12,23,8,11,52,1,2,1,3,7,0,0,0,0,0,0,3,11,0,5123,0,False,0,1,0,143,0,0,0,0,0,0,11,0,1,0,1,0,0,0,0.4599999999999999,0.2650033640376236,0.21257007722811422,0.05243328680950937
4973,1970,Graduation,Single,20587.0,1,0,2014-05-11,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,3,11,0,4973,0,False,0,1,1,25,0,0,0,0,0,0,11,0,0,1,0,1,0,0,0.52,0.22931515916663453,0.1779208115408537,0.05139434762578082
10479,1975,PhD,Married,76618.0,0,0,2012-12-07,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,3,11,0,10479,0,False,0,1,0,1511,0,0,1,0,0,0,11,1,0,0,1,0,1,1,0.0,0.5814816459364555,0.5300943495356872,0.05138729640076822
1998,1976,Graduation,Single,37697.0,1,0,2014-02-07,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0,1998,0,False,0,1,1,84,0,0,0,0,0,0,11,0,0,1,0,1,0,0,0.52,0.27998849296413336,0.2289187723204589,0.05106972064367446
1250,1976,Graduation,Single,37697.0,1,0,2014-02-07,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0,1250,0,False,0,1,1,84,0,0,0,0,0,0,11,0,0,1,0,1,1,0,0.52,0.27998849296413336,0.2289187723204589,0.05106972064367446
8079,1982,Graduation,Married,22448.0,1,0,2014-02-26,86,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,0,3,11,0,8079,0,False,0,1,1,55,0,0,0,1,0,0,11,0,0,1,1,0,1,0,0.8,0.28263076065825227,0.23210297125227627,0.05052778940597599
3921,1952,2n Cycle,Widow,28457.0,0,0,2012-10-28,96,24,1,108,29,29,14,1,4,1,4,8,0,0,0,0,0,0,3,11,0,3921,0,False,0,1,0,205,0,0,0,0,1,0,11,0,0,0,0,1,0,1,0.0499999999999999,0.279461264739947,0.22905852151503736,0.05040274322490962
4547,1960,Graduation,Together,13672.0,1,1,2013-04-17,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,3,11,0,4547,0,False,0,1,2,25,0,0,0,0,1,0,11,0,0,1,1,0,1,0,0.09,0.2207443750042559,0.17163132817689636,0.049113046827359536
3641,1976,Graduation,Married,13624.0,1,0,2013-01-20,93,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,3641,0,False,0,1,1,36,0,0,0,0,0,0,11,0,0,1,1,0,1,1,0.52,0.22756351544982684,0.17883744740571375,0.048726068044113086
2478,1973,Graduation,Married,25410.0,1,0,2013-08-31,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,3,11,0,2478,0,False,0,1,1,38,0,0,0,0,0,0,11,0,0,1,1,0,0,0,0.52,0.24461927582364743,0.1963618352912265,0.048257440532420925
8625,1976,Graduation,Married,17649.0,1,0,2013-11-12,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,3,11,0,8625,0,False,0,1,1,45,0,0,0,1,1,0,11,0,0,1,1,0,0,0,0.55,0.2602703743006887,0.21236095332321386,0.04790942097747486
6673,1965,Graduation,Single,23478.0,0,0,2013-03-19,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,3,11,0,6673,0,False,0,1,0,129,0,0,0,0,1,0,11,0,0,1,0,1,0,0,0.27,0.24872028097417423,0.20105579900656978,0.04766448196760445
1321,1974,Graduation,Married,26067.0,1,0,2013-11-04,49,22,2,18,0,2,12,3,3,0,3,8,0,0,0,0,0,0,3,11,0,1321,0,False,0,1,1,56,0,0,0,1,1,0,11,0,0,1,1,0,0,0,0.55,0.2618476526650566,0.21490825291740273,0.046939399747653876
6214,1982,Master,Married,43815.0,1,0,2013-04-05,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,3,11,0,6214,0,False,0,1,1,79,0,0,0,0,0,0,11,0,1,0,1,0,0,0,0.16,0.28823509263671804,0.2417647363465799,0.046470356290138126
8147,1960,Graduation,Married,31454.0,1,1,2013-07-06,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,3,11,0,8147,0,False,0,1,2,48,0,0,0,1,1,0,11,0,0,1,1,0,0,0,0.37,0.2659572427250583,0.22037638333947593,0.045580859385582345
5147,1948,Graduation,Single,90842.0,0,0,2013-07-29,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,3,11,0,5147,0,False,0,1,0,1424,0,0,1,0,0,1,11,0,0,1,0,1,1,1,0.36,0.643124237099687,0.5977398281415336,0.04538440895815343
9738,1986,Master,Together,42386.0,1,0,2013-01-13,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,3,11,0,9738,0,False,0,1,1,100,0,0,0,0,1,0,11,0,1,0,1,0,0,1,-0.09,0.2857426413018303,0.24040581454167,0.04533682676016029
5025,1979,Graduation,Single,48526.0,1,0,2013-12-24,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,3,11,0,5025,0,False,0,1,1,135,0,0,0,0,0,0,11,0,0,1,0,1,0,0,0.22,0.3274400665530061,0.2825795650517996,0.04486050150120652
10591,1969,Graduation,Widow,43638.0,0,1,2012-08-06,37,63,10,83,7,19,19,2,4,1,4,7,0,0,0,0,0,0,3,11,0,10591,0,False,0,1,1,201,0,0,0,0,0,0,11,0,0,1,0,1,1,0,0.22,0.31846763488803653,0.2738847216203734,0.044582913267663116
6568,1984,Graduation,Married,38680.0,1,0,2013-03-28,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,3,11,0,6568,0,False,0,1,1,79,0,0,0,0,0,0,11,0,0,1,1,0,0,1,0.52,0.2724376609854588,0.2278976135439,0.04454004744155879
78,1969,Graduation,Married,25293.0,1,0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,78,0,False,0,1,1,37,0,0,0,0,1,0,11,0,0,1,1,0,0,0,0.27,0.21840513428980401,0.17386948460977605,0.04453564968002796
4643,1973,Graduation,Married,27803.0,1,0,2012-08-26,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,3,11,0,4643,0,False,0,1,1,176,0,0,0,0,1,0,11,0,0,1,1,0,0,0,0.27,0.27495149450166106,0.23058687107917006,0.044364623422491006
4432,1976,Graduation,Divorced,31615.0,1,0,2013-03-16,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,3,11,0,4432,0,False,0,1,1,51,0,0,0,0,0,0,11,0,0,1,0,1,0,0,0.52,0.23455326988351524,0.19035393690209396,0.044199332981421285
8017,1981,2n Cycle,Married,51111.0,1,1,2014-06-19,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,8017,0,False,0,1,2,55,0,0,0,0,0,0,11,0,0,0,1,0,1,0,-0.18,0.281279780308977,0.23785465073121306,0.04342512957776393
5954,1972,Master,Divorced,42618.0,1,0,2013-10-09,92,76,14,74,13,5,10,2,5,0,4,8,0,0,0,0,0,0,3,11,0,5954,0,False,0,1,1,192,0,1,0,0,1,0,11,0,1,0,0,1,1,1,-0.09,0.3043203031065788,0.26164961668357256,0.042670686423006254
3722,1972,Graduation,Single,44503.0,1,1,2014-04-16,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,3722,0,False,0,1,2,48,0,0,0,0,0,0,11,0,0,1,0,1,1,0,0.04,0.2491299025772204,0.2064691172523579,0.042660785324862505
8427,1956,Master,Single,64857.0,0,0,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,3,11,0,8427,0,False,0,1,0,1540,0,1,1,0,0,1,11,0,1,0,0,1,0,1,0.3,0.5775002784257675,0.534889991203042,0.04261028722272542
2202,1978,Graduation,Together,41154.0,0,1,2013-04-09,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,3,11,0,2202,0,False,0,1,1,69,0,0,0,0,0,0,11,0,0,1,1,0,0,0,0.22,0.27917236927737366,0.23850172291495572,0.040670646362417934
10381,1979,Graduation,Single,47691.0,0,1,2013-07-05,43,14,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,10381,0,False,0,1,1,21,0,0,0,0,0,0,11,0,0,1,0,1,0,1,0.22,0.25184216091672357,0.21134251039010676,0.040499650526616804
10207,1978,Graduation,Together,22775.0,1,0,2013-06-19,40,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,10207,0,False,0,1,1,15,0,0,0,0,1,0,11,0,0,1,1,0,0,0,0.27,0.21832496528983616,0.1787265116174777,0.03959845367235845
8812,1979,2n Cycle,Divorced,13533.0,1,0,2013-03-10,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,8812,0,False,0,1,1,48,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0.3,0.23029173128529276,0.19204551363288994,0.038246217652402825
5140,1985,PhD,Married,64355.0,1,0,2012-08-24,66,1047,0,140,67,38,153,2,4,3,12,8,0,0,0,0,0,0,3,11,0,5140,0,False,0,1,1,1445,0,0,1,0,1,1,11,1,0,0,1,0,1,1,-0.1099999999999999,0.5383754218717782,0.5006370025173037,0.03773841935447453
4791,1980,Graduation,Together,44964.0,1,1,2012-12-16,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,4791,0,False,0,1,2,41,0,0,0,0,1,0,11,0,0,1,1,0,1,0,-0.21,0.24830891164173016,0.21067640276947244,0.03763250887225772
9916,1954,Graduation,Married,38998.0,1,1,2012-11-03,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,3,11,0,9916,0,False,0,1,2,54,0,0,0,1,1,0,11,0,0,1,1,0,0,1,0.37,0.2654942882636601,0.2282550776715931,0.03723921059206703
2589,1972,Graduation,Divorced,26759.0,1,0,2014-02-07,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,3,11,0,2589,0,False,0,1,1,59,0,0,0,0,0,0,11,0,0,1,0,1,0,1,0.52,0.2276940714577483,0.19127087557693562,0.03642319588081269
5046,1958,Graduation,Divorced,78331.0,0,1,2014-01-23,97,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,3,11,0,5046,0,False,0,1,1,1638,0,1,1,0,0,1,11,0,0,1,0,1,1,0,0.36,0.6118715525995387,0.5759919638026229,0.035879588796915884
4055,1992,Basic,Single,18746.0,1,0,2014-05-29,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,3,11,0,4055,0,False,0,1,1,64,0,0,0,0,0,0,11,0,0,0,0,1,1,0,0.3,0.2588691221323647,0.22440236151300794,0.034466760619356746
8523,1968,Graduation,Married,19329.0,1,0,2013-12-14,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,3,11,0,8523,0,False,0,1,1,60,0,0,0,1,1,0,11,0,0,1,1,0,1,0,0.55,0.2737055315482575,0.24060636850659484,0.03309916304166266
6303,1986,PhD,Together,91820.0,0,0,2013-11-23,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,3,11,0,6303,0,False,0,1,0,1497,0,1,1,0,0,1,11,1,0,0,1,0,1,1,0.14,0.6232180426894752,0.5916749376091622,0.031543105080312994
8749,1984,Graduation,Together,37235.0,1,0,2014-02-01,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,3,11,0,8749,0,False,0,1,1,61,0,0,0,0,0,0,11,0,0,1,1,0,0,0,0.52,0.24746387596511596,0.21767390489794655,0.029789971067169407
9135,1950,Graduation,Together,27203.0,1,1,2012-08-06,92,13,2,21,4,0,24,2,1,1,2,8,0,0,0,0,0,0,3,11,0,9135,0,False,0,1,2,64,0,0,0,0,1,0,11,0,0,1,1,0,0,0,0.09,0.23682726963289785,0.208138733150835,0.02868853648206285
4676,1951,Master,Widow,73705.0,0,2,2014-03-05,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,3,11,0,4676,0,False,0,1,2,1695,0,1,1,0,0,1,11,0,1,0,0,1,0,1,0.12,0.589500898249844,0.5608896233014944,0.028611274948349585
5654,1972,Graduation,Married,36026.0,2,1,2014-03-16,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,3,11,0,5654,0,False,0,1,3,61,0,0,0,0,0,0,11,0,0,1,1,0,0,0,0.34,0.2581105936311782,0.22958742933023582,0.0285231643009424
460,1972,PhD,Married,79930.0,0,0,2012-08-08,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,3,11,0,460,0,False,0,1,0,1753,0,0,1,0,0,1,11,1,0,0,1,0,1,1,0.14,0.6070733329895073,0.5797336141298459,0.027339718859661355
3428,1991,PhD,Together,68682.0,0,0,2013-10-06,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,3,11,0,3428,0,False,0,1,0,1598,0,0,1,0,0,1,11,1,0,0,1,0,0,1,0.14,0.5901473018427298,0.5651145171412055,0.025032784701524258
4500,1991,PhD,Together,68682.0,0,0,2013-10-06,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,3,11,0,4500,0,False,0,1,0,1598,0,0,1,0,0,1,11,1,0,0,1,0,1,1,0.14,0.5901473018427298,0.5651145171412055,0.025032784701524258
1655,1979,Graduation,Together,34350.0,1,0,2013-10-19,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1655,0,False,0,1,1,48,0,0,0,0,0,0,11,0,0,1,1,0,1,0,0.52,0.2334984543642666,0.20861105063680013,0.02488740372746648
5802,1972,Basic,Married,14188.0,0,0,2013-02-28,40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,3,11,0,5802,0,False,0,1,0,75,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0.3,0.27657830351847557,0.2517791584562431,0.024799145062232464
2694,1967,Graduation,Married,42664.0,0,1,2014-03-18,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,2694,0,False,0,1,1,24,0,0,0,0,0,0,11,0,0,1,1,0,1,0,0.22,0.24107743085981667,0.2171604272962919,0.023917003563524775
9305,1976,2n Cycle,Single,79689.0,0,0,2013-05-12,65,311,26,640,180,37,121,1,4,9,13,2,0,0,0,0,0,0,3,11,0,9305,0,False,0,1,0,1315,0,0,1,0,0,1,11,0,0,0,0,1,0,1,0.14,0.6048475667313781,0.5826567371754531,0.022190829555924996
4725,1950,PhD,Together,50616.0,0,1,2014-04-13,71,30,2,25,0,1,9,1,1,1,4,2,0,0,0,0,0,0,3,11,0,4725,0,False,0,1,1,67,0,0,0,0,0,0,11,1,0,0,1,0,1,0,0.0,0.30881277360711307,0.2866644017839319,0.02214837182318119
9292,1952,Graduation,Married,81795.0,0,0,2012-10-26,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,3,11,0,9292,0,False,0,1,0,1382,0,0,1,0,0,1,11,0,0,1,1,0,1,1,0.36,0.6217286600026289,0.6000004816902735,0.021728178312355406
5989,1959,2n Cycle,Divorced,78353.0,0,1,2013-04-16,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,3,11,0,5989,0,False,0,1,1,1576,0,1,1,0,1,0,11,0,0,0,0,1,0,1,-0.25,0.5569304947290509,0.53639459963045,0.020535895098600876
8086,1959,Graduation,Married,42243.0,1,1,2013-12-11,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,3,11,0,8086,0,False,0,1,2,55,0,0,0,0,0,0,11,0,0,1,1,0,1,1,0.04,0.25738217052978846,0.23848484389936472,0.018897326630423733
5868,1980,Graduation,Married,19107.0,1,0,2013-08-22,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,3,11,0,5868,0,False,0,1,1,46,0,0,0,0,0,0,11,0,0,1,1,0,0,0,0.52,0.21875334936077592,0.2064310604784366,0.012322288882339327
4472,1970,PhD,Divorced,35682.0,1,0,2014-06-27,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,3,11,0,4472,0,False,0,1,1,57,0,0,0,0,0,0,11,1,0,0,0,1,0,0,0.3,0.2714215867783922,0.262573483065699,0.008848103712693178
10160,1956,Master,Together,50943.0,0,1,2013-06-21,49,31,0,7,2,0,6,1,1,0,3,5,0,0,0,0,0,0,3,11,0,10160,0,False,0,1,1,46,0,0,0,0,0,0,11,0,1,0,1,0,1,0,0.16,0.2739336019208368,0.26625923161385096,0.007674370306985867
736,1983,Graduation,Together,28427.0,1,0,2013-03-21,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,3,11,0,736,0,False,0,1,1,52,0,0,0,0,1,0,11,0,0,1,1,0,0,0,0.27,0.2165736995905617,0.20960308021452942,0.006970619376032272
4501,1965,Master,Single,69882.0,0,0,2013-11-10,94,292,127,635,132,127,165,1,3,7,9,1,0,0,0,0,0,0,3,11,0,4501,0,False,0,1,0,1478,0,0,1,0,0,1,11,0,1,0,0,1,1,0,0.3,0.5875710477846107,0.5823674226830691,0.005203625101541598
503,1985,Master,Married,20559.0,1,0,2013-03-12,88,13,1,29,3,0,7,2,2,0,3,8,0,0,0,0,0,0,3,11,0,503,0,False,0,1,1,53,0,0,0,0,1,0,11,0,1,0,1,0,0,0,0.2099999999999999,0.22900468084020778,0.22383877202261465,0.005165908817593129
6728,1985,Graduation,Together,29103.0,1,0,2012-08-27,38,16,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,3,11,0,6728,0,False,0,1,1,48,0,0,0,0,1,0,11,0,0,1,1,0,1,0,0.27,0.2300291472792493,0.22560927332823175,0.004419873951017561
2431,1990,Graduation,Married,18222.0,0,0,2012-12-31,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,3,11,0,2431,0,False,0,1,0,67,0,0,0,0,1,0,11,0,0,1,1,0,0,0,0.27,0.22450470324733804,0.22196712116906034,0.0025375820782777003
4687,1958,Master,Married,80739.0,0,0,2013-05-23,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,3,11,0,4687,0,False,0,1,0,1633,0,0,1,0,0,1,11,0,1,0,1,0,1,0,0.3,0.6092642992703531,0.6068480585790375,0.00241624069131563
4240,1978,Graduation,Married,17345.0,1,0,2012-11-03,79,4,9,16,17,0,12,2,2,1,2,8,0,0,0,0,0,0,3,11,0,4240,0,False,0,1,1,58,0,0,0,0,1,0,11,0,0,1,1,0,0,0,0.27,0.22733433263704228,0.22734158686884284,-7.25423180056306e-06
6515,1977,Graduation,Together,39771.0,1,0,2013-12-06,92,6,2,18,2,8,14,1,2,0,3,4,0,0,0,0,0,0,3,11,0,6515,0,False,0,1,1,50,0,0,0,0,0,0,11,0,0,1,1,0,0,0,0.52,0.24215803325894086,0.24228530858662453,-0.000127275327683668
4086,1959,Graduation,Married,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,4086,0,False,0,1,0,60,0,0,0,0,1,0,11,0,0,1,1,0,0,0,0.27,0.22624717209159997,0.2265970758400494,-0.00034990374844942607
10304,1959,Graduation,Married,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,10304,0,False,0,1,0,60,0,0,0,0,1,0,11,0,0,1,1,0,0,0,0.27,0.22624717209159997,0.2265970758400494,-0.00034990374844942607
1143,1972,Graduation,Married,22063.0,1,0,2013-08-08,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,3,11,0,1143,0,False,0,1,1,55,0,0,0,0,0,0,11,0,0,1,1,0,0,0,0.52,0.22210464593012821,0.2235887095864223,-0.0014840636562940823
3265,1959,Graduation,Married,35701.0,0,0,2013-03-19,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,3,11,0,3265,0,False,0,1,0,46,0,0,0,0,0,0,11,0,0,1,1,0,1,1,0.52,0.24555320346791154,0.25002090497660956,-0.004467701508698019
9209,1971,Master,Together,80573.0,0,0,2012-10-14,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,3,11,0,9209,0,False,0,1,0,1564,0,0,1,0,0,1,11,0,1,0,1,0,1,1,0.3,0.602511210873039,0.6079666014417727,-0.005455390568733676
